,DATE_STARTED,DATE_SUBMITTED,PID,TASKID,SEQ,DYADID,SURVEY_TYPE,PDEFFFV,PDMFVBAD,PDMFVWANT,PDMFVUPST,PDMFVIMPT,PDKNFV,PDKNFVNS,PDBFVCOST,PDBFVSPL,PDBFVPREP,PDBFVNTFL,PDBFVFMNL,PDBFVREST,PDBFVSUGR,PDEFFFB,PDMFBBAD,PDMFBWANT,PDMFBUPST,PDMFBIMPT,PDENHSAD,PDENHANX,PDEMKPSELF,PDEMPOSNE,PDEMCNTNE,PDEMNEGNE,PDADTRY,PDADTASTE,PDADTRUST,PDBFRUTDRK,PDBFRUTJC,PDBSODA,PDBENERGY,PDBSPORT,PDBWATER,PDBMILK,PDFFRUIT,PDFSALAD,PDFPOTFRD,PDFPOTOTH,PDFVEG,PDFBEANS,PDFPIZZA,PDFTACOS,PDFHTSERV,PDFPROCMT,PDFBURGERS,PDFFRCHCKN,PDFWHGRBRD,PDFWHGRCKD,PDFCANDY,PDFCAKE,PDFDESSRT,PDFCHIPS,PDFCERSUGR,PDFCERNSUG,PDFORGCFV,PDFSCONV,PDFSSUPRMKT,PDFSMKTCSA,PDFSWAREHS,PDANCONV,PDANSUPRMKT,PDANMKTCSA,PDANFASTFD,PDANNFASTFD,PDMAFASTFD,PDMAPIZZA,PDMACONV,PDMAFSREST,PDMHFASTFD,PDMHDELIVR,PDMHHTSERV,PDMHCOOK,PDAFV,PDASWEET,PDASUGRDRK,PDACHIPS,PDFSRUNOUT,PDFSNOTLAST,PDFMTOGTHR,PDFMTV,PDFOODLBL,PDPFRUTDRK,PDPSODA,PDPWATER,PDPFRUIT,PDPVEG,PDFDSTAMP,PDFRPL,PDPFVENGH,PDPFVBUY,PDPFVTRYEAT,PDPFVTRYVAR,PDPFVDECIDE,PDPFVMKEAT,PDPFVMKRULE,PDPFBBADDAY,PDPFBNOTBUY,PDPFBAVOID,PDPFBDECIDE,PDPFBNOTEAT,PDPFBPARDEC,PDPFBMKRULE,FASTCMPFL,WT_P_DIET,WT_P_BOTH,QUOTA_P,QUOTA_T,XPJUNKFOOD_FREQ,XPJUNKFOOD_NOFD_FREQ,XPFASTCONV_FREQ,XPSSB_FREQ,XPSSB_NOED_FREQ,XPJUNK_SSB_FREQ,XPJUNK_SSB_NOFDED_FREQ,XPSUG_FOOD_FREQ,XPFATMEAT_FREQ,XPTOT_DET_FREQ,XPTOT_BEN_FREQ,XPFV_FREQ,XPJUNKFOOD_FREQ_TC,XPJUNKFOOD_NOFD_FREQ_TC,XPFASTCONV_FREQ_TC,XPSSB_FREQ_TC,XPSSB_NOED_FREQ_TC,XPJUNK_SSB_FREQ_TC,XPJUNK_SSB_NOFDED_FREQ_TC,XPSUG_FOOD_FREQ_TC,XPFATMEAT_FREQ_TC,XPTOT_DET_FREQ_TC,XPTOT_BEN_FREQ_TC,XPFV_FREQ_TC,XPPRED_FVALL,XPPRED_FVNOF,XPPRED_VEGNOF,XPPRED_FRUIT,XPPRED_SUGAR,XPPRED_DAIRY,XPPRED_SSB,XPPRED_WHGRN
238,13615732620.0,13615733338.0,1141.0,12.0,1.0,571.0,2.0,-9.0,4.0,5.0,4.0,5.0,5.0,0.0,5.0,5.0,3.0,2.0,1.0,4.0,4.0,3.0,5.0,5.0,5.0,5.0,4.0,4.0,2.0,4.0,3.0,2.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,-9.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,-9.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,2.0,3.0,4.0,4.0,5.0,3.0,5.0,1.0,8174.646071929116,8485.82983381874,2.0,9.0,-9.0,-9.0,1.16,0.29,0.29,-9.0,-9.0,-9.0,0.58,-9.0,-9.0,-9.0,-9.0,-9.0,1.16,0.29,0.29,-9.0,-9.0,-9.0,0.58,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,0.048302469469523025,-9.0,1.1318171208577943,3.9230105626210796,0.3687762030531655
239,13615734720.0,13615735874.0,1143.0,12.0,1.0,572.0,2.0,4.0,3.0,3.0,2.0,4.0,-1.0,1.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,-9.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,3.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,4.0,5.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,0.0,11561.086576653846,12124.614897921214,2.0,11.0,1.87,1.58,1.16,0.0,0.0,1.87,1.58,1.29,0.58,3.0300000000000002,1.87,1.16,1.87,1.58,1.16,0.0,0.0,1.87,1.58,1.29,0.58,3.0300000000000002,1.87,1.16,1.8049053399027062,1.6880393261435782,0.9909100967370932,0.7102155497289486,9.679762035014415,1.4380994765208934,0.22015654722513855,0.16344662741227642
240,13622193540.0,13622193983.0,1145.0,12.0,0.0,573.0,2.0,-9.0,3.0,4.0,1.0,5.0,2.0,0.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,-9.0,2.0,2.0,2.0,2.0,3.0,3.0,-9.0,3.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,3.0,3.0,1.0,1.0,5.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,2.0,3.0,3.0,2.0,1.0,4.0,4.0,4.0,3.0,3.0,0.0,26805.705635098377,28319.622517272386,2.0,8.0,-9.0,2.42,1.74,0.58,0.58,-9.0,3.0,-9.0,-9.0,-9.0,4.58,3.0,-9.0,2.42,1.74,0.58,0.58,-9.0,3.0,-9.0,-9.0,-9.0,4.58,3.0,2.601303853448314,2.4942185302029576,1.7430242973729366,0.7102155497289486,-9.0,-9.0,6.017983314745588,1.122901624114775
241,13619273040.0,13619273655.0,1149.0,12.0,1.0,575.0,2.0,1.0,5.0,4.0,4.0,5.0,-1.0,1.0,5.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,2.0,2.0,-9.0,1.0,6.0,2.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,4.0,2.0,2.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,4.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,8036.016429234624,8484.514811931083,2.0,7.0,1.16,1.16,1.45,-9.0,0.29,-9.0,1.45,0.58,0.8699999999999999,-9.0,12.159999999999997,6.87,1.16,1.16,1.45,-9.0,0.29,-9.0,1.45,0.58,0.8699999999999999,-9.0,12.159999999999997,6.87,4.7529553523973425,4.648209833746062,2.568605552901418,1.954032661979284,-9.0,1.3730100124439304,-9.0,3.094027741505076
242,13616145180.0,13616145822.0,1153.0,12.0,0.0,577.0,2.0,5.0,4.0,5.0,1.0,5.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,5.0,1.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,3.0,5.0,2.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,4.0,4.0,0.0,26088.65039338964,26151.556017705796,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.16,3.58,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.16,3.58,3.5189184123894637,3.514235439075486,1.5806169114160322,1.9278594236530726,9.735322100953328,0.4852467110310765,0.28229641178707204,3.5145993165139022
243,13618659660.0,13618659988.0,1157.0,12.0,0.0,579.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,2.0,5.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,5.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-9.0,6.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,0.0,15469.070701254832,15627.595697630037,2.0,9.0,3.0,3.0,1.87,1.0,1.0,4.0,4.0,0.29,0.58,5.16,3.16,1.16,3.0,3.0,1.87,1.0,1.0,4.0,4.0,0.29,0.58,5.16,3.16,1.16,2.399543579929215,1.9901119890178756,1.532415307786882,0.4238596489268636,18.73513982180957,1.6430640328444308,12.244992283217766,0.16161545936442556
244,13622288820.0,13622289466.0,1163.0,12.0,1.0,582.0,2.0,5.0,2.0,4.0,1.0,4.0,2.0,0.0,5.0,5.0,1.0,5.0,1.0,5.0,1.0,4.0,1.0,5.0,1.0,5.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,1.0,3.0,2.0,4.0,5.0,0.0,6069.99471611159,6252.743849790362,2.0,10.0,0.58,0.58,0.8699999999999999,0.29,0.29,0.8699999999999999,0.8699999999999999,0.29,0.58,2.03,5.87,1.58,0.58,0.58,0.8699999999999999,0.29,0.29,0.8699999999999999,0.8699999999999999,0.29,0.58,2.03,5.87,1.58,1.720272366233886,1.726665861719207,1.331825103416545,0.39885877328533853,10.33651689857098,1.3730100124439304,3.9230105626210796,1.3997898838554286
245,13620050160.0,13620050697.0,1165.0,12.0,0.0,583.0,2.0,5.0,5.0,5.0,1.0,5.0,4.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,4.0,5.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,5.0,2.0,6.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,5.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,2.0,0.0,9144.539476268756,9633.40203442809,2.0,12.0,1.45,1.16,0.29,0.29,0.29,1.74,1.45,0.8699999999999999,0.29,2.03,7.16,4.58,1.45,1.16,0.29,0.29,0.29,1.74,1.45,0.8699999999999999,0.29,2.03,7.16,4.58,3.9548041089681707,3.8355753028578405,1.2074649179110906,2.5420685832953067,11.455418640332523,1.1240708418688365,3.6910702599944765,0.7701836502378498
246,13618398420.0,13618399878.0,1167.0,12.0,1.0,584.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,4.0,5.0,3.0,2.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,6.0,1.0,1.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,1.0,4.0,3.0,4.0,5.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,0.0,6069.99471611159,6252.743849790362,2.0,7.0,2.0,2.0,0.58,3.71,3.71,5.71,5.71,1.0,0.0,6.0,5.87,3.87,2.0,2.0,0.58,3.71,3.71,5.71,5.71,1.0,0.0,6.0,5.87,3.87,3.459791755764807,3.3558332698890476,1.4132887963970169,1.895012505617648,33.24584478543,1.7685505931898564,32.83307516938496,2.0282364544352083
247,13619301120.0,13619301999.0,1195.0,12.0,1.0,598.0,2.0,4.0,2.0,3.0,1.0,4.0,-1.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,5.0,4.0,5.0,1.0,4.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,4.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,2.0,2.0,3.0,3.0,3.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,1.0,2.0,4.0,5.0,0.0,26088.65039338964,26151.556017705796,2.0,10.0,1.29,1.0,0.8699999999999999,0.0,0.0,1.29,1.0,1.29,0.58,2.4499999999999997,3.87,1.87,1.29,1.0,0.8699999999999999,0.0,0.0,1.29,1.0,1.29,0.58,2.4499999999999997,3.87,1.87,2.645252783801735,2.6504661971169963,1.188169605425722,1.4116701107184282,12.374692337775164,1.2725417827654844,0.28229641178707204,0.16161545936442556
248,13619287800.0,13619289241.0,1197.0,12.0,1.0,599.0,2.0,5.0,4.0,3.0,1.0,4.0,5.0,0.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,5.0,4.0,3.0,1.0,5.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,2.0,5.0,1.0,1.0,4.0,5.0,4.0,3.0,1.0,5.0,5.0,5.0,2.0,2.0,3.0,4.0,5.0,5.0,2.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,0.0,7125.040559264237,7242.977872567824,2.0,10.0,1.29,1.29,0.8699999999999999,0.29,0.29,1.58,1.58,0.71,0.58,2.4499999999999997,5.16,1.87,1.29,1.29,0.8699999999999999,0.29,0.29,1.58,1.58,0.71,0.58,2.4499999999999997,5.16,1.87,1.9300584040720419,1.7960504310415006,1.0806891150109055,0.7280003472661605,11.367706144727972,1.0634769859351283,4.037222549299052,0.40479846732989455
249,13619601360.0,13619602744.0,1201.0,12.0,1.0,601.0,2.0,4.0,4.0,5.0,3.0,5.0,-1.0,1.0,3.0,5.0,5.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,5.0,4.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,4.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,4.0,5.0,5.0,2.0,2.0,1.0,5.0,5.0,3.0,1.0,4.0,1.0,3.0,2.0,2.0,4.0,4.0,3.0,5.0,0.0,8392.193486736589,8609.547971421101,2.0,12.0,1.71,1.71,1.16,0.0,0.0,1.71,1.71,1.42,0.8699999999999999,2.87,4.87,2.29,1.71,1.71,1.16,0.0,0.0,1.71,1.71,1.42,0.8699999999999999,2.87,4.87,2.29,2.485861985182938,2.360701346380247,1.127232959856088,1.2109291169648506,11.285127332049887,1.7122275576773616,0.22015654722513855,0.9142587487260521
250,13615806360.0,13615807329.0,1211.0,12.0,0.0,606.0,2.0,5.0,4.0,5.0,1.0,5.0,5.0,0.0,1.0,4.0,1.0,2.0,3.0,3.0,5.0,4.0,4.0,5.0,1.0,5.0,4.0,5.0,4.0,1.0,4.0,5.0,1.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,3.0,4.0,1.0,1.0,3.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,2.0,4.0,3.0,2.0,5.0,3.0,4.0,2.0,4.0,0.0,17756.35835027499,18025.789802402607,2.0,12.0,1.58,1.29,0.29,0.29,0.29,1.87,1.58,1.29,0.58,2.45,8.0,4.42,1.58,1.29,0.29,0.29,0.29,1.87,1.58,1.29,0.58,2.45,8.0,4.42,3.745560211774363,3.7437114526639297,1.351623303564204,2.326532518224188,11.759960552370135,0.7201292798153057,3.077720910843971,0.7942643616623788
251,13622038260.0,13622038886.0,1215.0,12.0,1.0,608.0,2.0,4.0,4.0,4.0,3.0,4.0,-1.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,6.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,4.0,1.0,1.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,2.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,5.0,0.0,13918.13685938354,14497.836652226428,2.0,9.0,1.16,0.8699999999999999,1.16,0.29,0.29,1.45,1.16,0.58,0.58,2.61,4.87,1.58,1.16,0.8699999999999999,1.16,0.29,0.29,1.45,1.16,0.58,0.58,2.61,4.87,1.58,2.50097798150563,2.3445436586896196,1.5862552244314334,0.7278094601898986,12.590126786357603,1.3378718846043642,4.422581595008108,0.4578032010608035
252,13615744440.0,13615745274.0,1223.0,12.0,0.0,612.0,2.0,5.0,3.0,5.0,2.0,5.0,-1.0,1.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,4.0,5.0,2.0,5.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,5.0,5.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,3.0,2.0,2.0,1.0,1.0,5.0,1.0,3.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,2.0,5.0,3.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,2.0,5.0,5.0,1.0,8293.243510529917,8590.716556762949,2.0,12.0,0.29,0.29,0.0,0.0,0.0,0.29,0.29,0.29,0.0,0.29,10.29,4.58,0.29,0.29,0.0,0.0,0.0,0.29,0.29,0.29,0.0,0.29,10.29,4.58,3.1327082243849147,3.1337514215421938,1.664108214091928,1.4316084685119252,5.630639406423717,2.1779239999723763,0.22015654722513855,3.2354020414677853
253,13616342400.0,13616344691.0,1227.0,12.0,0.0,614.0,2.0,3.0,3.0,3.0,3.0,3.0,-1.0,1.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,3985.9854531597653,4150.462557201212,2.0,12.0,0.29,0.29,0.29,0.0,0.0,0.29,0.29,0.0,0.29,0.58,1.74,1.16,0.29,0.29,0.29,0.0,0.0,0.29,0.29,0.0,0.29,0.58,1.74,1.16,1.4136371532824514,1.2641419308181496,1.1588969919696077,0.048302469469523025,1.6587409325122124,1.0519032196677192,0.22015654722513855,0.31099586743039265
254,13615973700.0,13615974993.0,1229.0,12.0,0.0,615.0,2.0,4.0,3.0,5.0,3.0,5.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,5.0,6.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,6.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,1.0,4.0,6.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,5.0,5.0,5.0,1.0,3.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,7824.944190307254,8056.845582937596,2.0,7.0,6.87,3.87,1.29,3.0,3.0,9.870000000000001,6.87,6.29,0.58,11.16,9.869999999999997,6.58,5.71,3.87,1.29,3.0,3.0,9.870000000000001,6.87,4.42,0.58,11.16,9.869999999999997,6.58,4.333112609963167,4.213834293467501,1.8646107409214714,2.2875296512566017,37.18673471578115,2.9482280997061205,21.860435915176993,0.40479846732989455
255,13616341440.0,13616342332.0,1235.0,12.0,1.0,618.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,0.0,4.0,5.0,4.0,4.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,4.0,4.0,5.0,5.0,1.0,1.0,3.0,5.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,2.0,2.0,3.0,0.0,10538.089780963788,10934.242991011828,2.0,9.0,1.58,1.58,1.8699999999999999,0.0,0.0,1.58,1.58,1.0,0.58,3.45,3.16,1.45,1.58,1.58,1.8699999999999999,0.0,0.0,1.58,1.58,1.0,0.58,3.45,3.16,1.45,2.011452333057495,1.8798645627722876,1.192374879240931,0.6993430638772068,8.652266339854837,1.0086281551269696,0.22015654722513855,0.6081089402204869
256,13615755180.0,13615755767.0,1241.0,12.0,0.0,621.0,2.0,5.0,3.0,5.0,3.0,4.0,6.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,-9.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,5.0,2.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,2.0,2.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,0.0,24575.79364569734,24868.29548943434,2.0,12.0,0.29,0.29,0.58,0.0,0.0,0.29,0.29,0.29,0.29,0.8699999999999999,7.71,6.29,0.29,0.29,0.58,0.0,0.0,0.29,0.29,0.29,0.29,0.8699999999999999,7.71,6.29,5.162210300705401,5.135998117751302,2.4366107100697665,2.742753494537464,6.2785036536390475,1.6430640328444308,0.28229641178707204,3.0245942422173577
